"province_kh_name","province_en_name","district_kh_name","district_en_name","commune_kh_name","commune_en_name","station_number","station_name","party1","party2","party3","party4","party5","party6","party7","party8","party9","party10","party11","useful_votes","non_useful_votes","total_in_box"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0097","បឋមសិក្សាអូរស្ម ាច់ ២","9","2","4","166","","","","12","35","2","17","247","1","248"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0098","បឋមសិក្សាអូរស្ម ាច់ ២","12","0","2","104","","","","14","32","1","14","179","0","179"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0099","បឋមសិក្សាអូរស្ម ាច់ ២","16","1","1","164","","","","12","22","0","11","227","2","229"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","អូរស្មាច់","O Smach","0100","បឋមសិក្សាអូរស្ម ាច់ ២","22","3","4","134","","","","9","47","1","12","232","1","233"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0101","បឋមសិក្សា អូរឫស្ស","2","0","6","119","","","","4","10","0","21","162","2","164"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0102","វត្ដប្រាសាទរាជា","12","5","5","147","","","","8","25","1","8","211","1","212"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0177","វត្ដប្រាសាទរាជា","10","1","2","153","","","","8","23","0","8","205","3","208"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0103","វត្ដប្រាសាទរាជា","19","0","3","182","","","","17","23","1","19","264","2","266"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0104","វត្ដប្រាសាទរាជា","20","4","3","203","","","","13","34","2","12","291","6","297"
"ឧត្ដរមានជ័យ","Oddar Meanchey","សំរោង","Samraong","សំរោង","Samroang","0105","បឋមសិក្សា អំពិល","13","2","2","247","","","","14","22","1","10","311","5","316"
